"","burnbeta","trial","id","stim"
"586",0.0425347222222222,13,"5","warm"
"587",0,14,"5","warm"
"588",0.3203125,18,"5","TGI"
"589",0.244791666666667,25,"5","TGI"
"590",0.078125,26,"5","cold"
"591",0.170138888888889,27,"5","cold"
"592",0.0164930555555556,30,"5","cold"
"593",0.00954861111111111,34,"5","TGI"
"594",0,37,"5","warm"
"595",0.0321180555555556,38,"5","cold"
"596",0.0286458333333333,39,"5","warm"
"597",0,41,"5","warm"
"598",0,44,"5","cold"
"599",0,45,"5","cold"
"600",0,47,"5","cold"
"601",0.0607638888888889,48,"5","cold"
"602",0,49,"5","warm"
"603",0,51,"5","warm"
"604",0.113715277777778,53,"5","TGI"
"605",0.104166666666667,55,"5","warm"
"606",0,56,"5","warm"
"607",0.506944444444444,60,"5","TGI"
"608",0,67,"5","warm"
"609",0.144965277777778,68,"5","TGI"
"610",0,69,"5","warm"
"611",0.151909722222222,70,"5","cold"
"612",0.0859375,72,"5","warm"
"613",0.0269097222222222,73,"5","cold"
"614",0.0538194444444444,76,"5","warm"
"615",0.116319444444444,80,"5","TGI"
"616",0,81,"5","warm"
"617",0.0972222222222222,82,"5","cold"
"618",0.1640625,83,"5","TGI"
"619",0.243923611111111,84,"5","TGI"
"620",0,85,"5","warm"
"621",0.141493055555556,89,"5","cold"
"622",0.09375,91,"5","warm"
"623",0.215277777777778,92,"5","cold"
"624",0.0546875,96,"5","warm"
"625",0.276909722222222,99,"5","TGI"
"626",0.230034722222222,100,"5","cold"
"627",0.230034722222222,102,"5","TGI"
"628",0.0564236111111111,104,"5","warm"
"629",0.178819444444444,105,"5","cold"
"630",0.236111111111111,107,"5","TGI"
"631",0,108,"5","warm"
"632",0.227430555555556,111,"5","TGI"
"633",0.3046875,112,"5","cold"
"634",0.255208333333333,113,"5","TGI"
"635",0.171875,116,"5","TGI"
"636",0.348090277777778,120,"5","TGI"
"637",0,124,"5","cold"
"638",0.0911458333333333,125,"5","cold"
"639",0.201388888888889,126,"5","TGI"
"640",0.230034722222222,128,"5","cold"
"641",0.0920138888888889,131,"5","TGI"
"642",0.118923611111111,132,"5","warm"
"643",0,134,"5","warm"
"644",0,138,"5","warm"
"645",0.0677083333333333,139,"5","warm"
"646",0.237847222222222,143,"5","cold"
"647",0.219618055555556,145,"5","TGI"
"648",0.108506944444444,147,"5","TGI"
"649",0.157986111111111,148,"5","cold"
"650",0.114583333333333,152,"5","cold"
"651",0.185763888888889,155,"5","TGI"
"652",0.119791666666667,157,"5","warm"
"653",0,160,"5","warm"
"654",0.0520833333333333,161,"5","warm"
"655",0,162,"5","warm"
"656",0.307291666666667,168,"5","cold"
"657",0.166666666666667,170,"5","TGI"
"658",0.149305555555556,171,"5","cold"
"659",0.175347222222222,172,"5","TGI"
"660",0.234375,184,"5","TGI"
"661",0.188368055555556,187,"5","warm"
"662",0,188,"5","cold"
"663",0,189,"5","warm"
"664",0.381944444444444,190,"5","cold"
"665",0.183159722222222,196,"5","TGI"
"666",0,197,"5","warm"
"667",0.0911458333333333,200,"5","warm"
"668",0.277777777777778,201,"5","cold"
"669",0.0720486111111111,203,"5","warm"
"670",0.0364583333333333,206,"5","warm"
"671",0.300347222222222,210,"5","cold"
"672",0.311631944444444,213,"5","cold"
"673",0.0885416666666667,214,"5","cold"
"674",0.0980902777777778,215,"5","warm"
"675",0.124131944444444,217,"5","warm"
"676",0.232638888888889,218,"5","TGI"
"677",0.0807291666666667,219,"5","warm"
"678",0.263020833333333,220,"5","cold"
"679",0.0798611111111111,223,"5","warm"
"680",0.104166666666667,226,"5","cold"
"681",0.0824652777777778,227,"5","cold"
"682",0.277777777777778,229,"5","cold"
"683",0.202256944444444,232,"5","TGI"
"684",0.224826388888889,233,"5","cold"
"685",0.208333333333333,237,"5","TGI"
"686",0.0564236111111111,238,"5","warm"
"687",0.124131944444444,239,"5","TGI"
"688",0,240,"5","warm"
"689",0.0807291666666667,241,"5","warm"
"690",0.2265625,242,"5","TGI"
"691",0.0980902777777778,243,"5","warm"
"692",0,244,"5","warm"
"693",0.162326388888889,247,"5","warm"
"694",0.181423611111111,248,"5","cold"
"695",0.0885416666666667,249,"5","warm"
"696",0.190972222222222,252,"5","cold"
"697",0.197916666666667,256,"5","TGI"
"698",0.0729166666666667,258,"5","warm"
"699",0.150173611111111,259,"5","warm"
"700",0.171006944444444,262,"5","warm"
"701",0.394097222222222,264,"5","TGI"
"702",0.309895833333333,265,"5","TGI"
"703",0.138888888888889,266,"5","warm"
"704",0.368923611111111,268,"5","cold"
"705",0.214409722222222,269,"5","cold"
"706",0.298611111111111,273,"5","cold"
"707",0.314236111111111,274,"5","cold"
"708",0.153645833333333,275,"5","TGI"
"709",0.0833333333333333,276,"5","warm"
"710",0.0911458333333333,277,"5","warm"
"711",0.219618055555556,278,"5","cold"
"712",0.0399305555555556,281,"5","warm"
"713",0.283854166666667,282,"5","TGI"
"714",0.271701388888889,284,"5","TGI"
"715",0.219618055555556,285,"5","cold"
"716",0.113715277777778,286,"5","cold"
"717",0.155381944444444,288,"5","warm"
"718",0.192708333333333,289,"5","warm"
"719",0.285590277777778,290,"5","TGI"
"720",0.209201388888889,294,"5","TGI"
"721",0.113715277777778,296,"5","warm"
"722",0.1328125,298,"5","cold"
"723",0,299,"5","TGI"
"724",0.243055555555556,301,"5","cold"
"725",0.206597222222222,304,"5","TGI"
"726",0.115451388888889,305,"5","TGI"
"727",0.197048611111111,306,"5","TGI"
"728",0,1,"6","warm"
"729",0,3,"6","warm"
"730",0,8,"6","warm"
"731",0,9,"6","cold"
"732",0,12,"6","TGI"
"733",0.435763888888889,14,"6","TGI"
"734",0,15,"6","warm"
"735",0.224826388888889,17,"6","TGI"
"736",0.357638888888889,18,"6","cold"
"737",0.411458333333333,21,"6","cold"
"738",0.147569444444444,24,"6","warm"
"739",0.0989583333333333,25,"6","warm"
"740",0.120659722222222,26,"6","cold"
"741",0.0260416666666667,27,"6","cold"
"742",0,28,"6","warm"
"743",0,31,"6","warm"
"744",0.385416666666667,34,"6","TGI"
"745",0,41,"6","cold"
"746",0.349826388888889,48,"6","cold"
"747",0.358506944444444,49,"6","cold"
"748",0.0251736111111111,50,"6","warm"
"749",0,51,"6","warm"
"750",0.0963541666666667,54,"6","warm"
"751",0.379340277777778,60,"6","TGI"
"752",0.134548611111111,65,"6","cold"
"753",0.0355902777777778,67,"6","warm"
"754",0,68,"6","warm"
"755",0.358506944444444,75,"6","TGI"
"756",0.15625,76,"6","cold"
"757",0.190972222222222,77,"6","cold"
"758",0.256076388888889,79,"6","TGI"
"759",0.0381944444444444,80,"6","warm"
"760",0,81,"6","cold"
"761",0.0112847222222222,82,"6","cold"
"762",0.229166666666667,84,"6","cold"
"763",0.5,87,"6","TGI"
"764",0.151041666666667,92,"6","warm"
"765",0.193576388888889,94,"6","TGI"
"766",0.0598958333333333,102,"6","warm"
"767",0.205729166666667,103,"6","warm"
"768",0.0729166666666667,104,"6","warm"
"769",0.549479166666667,106,"6","TGI"
"770",0.249131944444444,107,"6","warm"
"771",0.0998263888888889,108,"6","cold"
"772",0.380208333333333,109,"6","TGI"
"773",0.359375,113,"6","cold"
"774",0.125868055555556,115,"6","warm"
"775",0.161458333333333,116,"6","TGI"
"776",0.256076388888889,119,"6","TGI"
"777",0.315104166666667,122,"6","warm"
"778",0.0564236111111111,123,"6","cold"
"779",0.323784722222222,125,"6","TGI"
"780",0.0842013888888889,127,"6","TGI"
"781",0.241319444444444,128,"6","warm"
"782",0.189236111111111,129,"6","TGI"
"783",0.405381944444444,131,"6","TGI"
"784",0.413194444444444,135,"6","TGI"
